product_name,shelf_price,per_unit_price,image_url
"Vaik.dantų šepetėlis ELMEX JUNIOR 6-12m,1vnt",6.29,6.29,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7088443_PCE_LT"
"Skut. gelis GILLETTE SERIES SENSITIVE, 200ml",6.19,30.95,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_401494_PCE_LT"
Dantų Šepetėlis Elmex Training 0-3,6.29,6.29,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7086148_PCE_LT"
"Indų plovimo balzamas TRI-BIO, 840ml",4.99,5.94,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7123683_PCE_LT"
"Vais. arbata su mėlyn. gervuog. LOYD, 20 pak.",2.99,74.75,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_160580_PCE_LT"
"Ekol. obuol. ban. tyrė HIPP BIO, 4 mėn, 190 g",2.69,14.16,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_103887_PCE_LT"
"Lūpų balzamas NIVEA FOR MEN, 4,8 g",3.69,738.0,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_527356_PCE_LT"
"Žalioji arbata su jazminais RIMI, 80 g",2.49,31.13,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_805767_PCE_LT"
"Žalioji arbata RIMI, 80 g",2.49,31.13,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_805756_PCE_LT"
"Plaukų dažai GARNIER COLOR NATURALS, 4",5.59,5.59,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_435501_PCE_LT"
"Plaukų dažaiGARNIER COLOR NATURALS,5 1/2",5.59,5.59,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_792600_PCE_LT"
"Plaukų dažai GARNIER COLOR NATURALS, 8",5.59,5.59,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7041098_PCE_LT"
"Lubrikantas ir mas. želė DUREX 2 IN 1, 200ml",13.99,69.95,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_688964_PCE_LT"
"Lubrikantas DUREX NATURAL, 100 ml",10.69,106.9,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7213861_PCE_LT"
"Mot.puršk.dez. NIVEA BLACK&WHITE INVIS.,250ml",6.59,26.36,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7066189_PCE_LT"
"Persikų-obuolių gėrimas KUBUŠ PLAY, 0,4 l",1.09,2.72,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_1364232_PCE_LT"
"Mot. pėdkelnės IMMAGINE MARLEN 40, NERO, 3 d.",3.99,3.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_782658_PCE_LT"
"Mot. pėdkelnės IMMAGINE MARLEN 40, NEUTRO,4d.",3.99,3.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_782661_PCE_LT"
"Mot. pėdkelnės IMMAGINE MARLEN 40, NEUTRO,3d.",3.99,3.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_782660_PCE_LT"
Vyr. puršk. dez. FA Extra Cool 150ml,4.99,33.27,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_772607_PCE_LT"
"Avių pieno sūris ICA MANCHEGO, 150 g(12 mėn.)",6.39,42.6,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_807595_PCE_LT"
"Putos plaukams NIVEA VOLUME SENSATION, 150 ml",7.59,50.6,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7092872_PCE_LT"
"Japoniškų krienų pasta AJI, 43g",2.59,60.23,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_182722_PCE_LT"
"Moter. kojinaitės ORI STEP 40, NERO, 2 poros",2.79,2.79,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7064426_PCE_LT"
"Šampūnas SCHAUMA CHAMOMILLE, 400 ml",5.29,13.22,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7244861_PCE_LT"
Šampūnas H&S Deep Hydration 400ml,8.49,21.22,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7222959_PCE_LT"
"Dribsnių batonėlis braškių skonio RIMI, 30 g",0.47,15.67,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_815014_PCE_LT"
"Ypač grynas alyvuogių aliejus GUSTOLU, 750 ml",16.99,22.65,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_1016695_PCE_LT"
"Meksik. daržovių mišinys RIMI PLANET, 450 g",1.99,4.42,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_815524_PCE_LT"
"Pica su pepperoni, sūriu, RIMI SMART, 375 g",2.99,7.97,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_815856_PCE_LT"
"Jogurt. su brašk., granola BIFIDO RIMI, 200 g",0.99,4.95,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_816318_PCE_LT"
"Batonėliai su sūr. karam. SALLING, 6x25 g",1.79,11.93,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_816829_PCE_LT"
"Kavos pupelės PAULIG ARABICA, 1 kg",25.99,25.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_155726_PCE_LT"
"Avižų košė su kriauš. dž. slyv. SEMPER, 120 g",2.19,18.25,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7152265_PCE_LT"
"Lub.masažo želė DUREX PLAY SEN.M.2IN1, 200ml",13.99,69.95,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7009474_PCE_LT"
"Rausvųjų lašišų paštetas RIO MARE, 100 g",3.99,39.9,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_112005_PCE_LT"
"Mot. pėdk. ORI CONTROL BODY 70, NERO, 3 dydis",5.99,5.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7142338_PCE_LT"
"Mot. pėdk. ORI CONTROL BODY 70, NERO, 2 dydis",5.99,5.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7142357_PCE_LT"
"Tirpioji kava SELECTION COLOMBIA, 100 g",7.99,79.9,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_811313_PCE_LT"
"Mot.rutul.dezod. NIVEA B&W SILKY SMOOTH, 50ml",4.99,99.8,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7191991_PCE_LT"
"Griet.,svog.sk. žemės riešutai ESTRELLA, 140g",2.39,17.07,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_199575_PCE_LT"
"Mot. pėdk. ORI CONTROL BODY 40, NEUTRO, 4 d.",5.99,5.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7115641_PCE_LT"
Sauskel PAMPERS NIGHT PANTS VP S6 19vnt,13.19,0.69,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7259477_PCE_LT"
"Mangų, obuol., apelsinų gėrimas, TYMBARK, 1 l",1.99,1.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_1354949_PCE_LT"
"Vandens filtras LAICA STREAM LINE, 1vnt.",14.99,14.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7092972_PCE_LT"
Žaislinis automodelis HOT WHEELS,3.49,3.49,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7160213_PCE_LT"
"Riešutų mišinys SEEBERGER LUXURY, 150g",5.79,38.6,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_173364_PCE_LT"
"Rut.dez.vyr. NIVEA B&W ULTIMATE IMPACT, 50ml",4.99,99.8,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7231172_PCE_LT"
"Akių makiažo valiklis dvejop.pov. NIVEA,125ml",7.99,63.92,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7001439_PCE_LT"
"Malta kava PUPA, 250 g",9.99,39.96,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_193526_PCE_LT"
Slaimas SLIMY FRUITY COLLECTION 33711,4.99,4.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7140401_PCE_LT"
"Kavos pupelės PUPA TOBULAM ESPRESUI, 1 kg",33.99,33.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_1001522_PCE_LT"
"Višt. daržovių košė MARMALUZI, 8 mėn, 190 g",2.19,11.53,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_285859_PCE_LT"
"Makaronai kepintos jautienos sk. SUN YAN, 65g",0.89,13.69,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_1004739_PCE_LT"
"Cukranendrių cukrus DARK MUSCOVADO,500g",2.35,4.7,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_100170_PCE_LT"
"Bulvių traškučiai šaltib. skonio CHAZZ, 90 g",2.15,23.89,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_1008559_PCE_LT"
"Mot.puršk.dezodor., NIVEA PEARL&BEAUTY, 150ml",4.99,33.27,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_643250_PCE_LT"
"Vandens filtras LAICA BIG VENEZIA 3,7L",19.99,19.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7152001_PCE_LT"
"Saldieji kukurūzai BONDUELLE, 670g/570g",3.95,6.93,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_137036_PCE_LT"
Žaislinis automodeliukas WELLY 1:60-64,2.95,2.95,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7159449_PCE_LT"
"Atl. lašišų filė aštriame padaže RIMI, 170 g",3.39,19.94,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_802425_PCE_LT"
Žaisl. Rubiko Kubas 3X3 RUBIK'S RUB3025,12.99,12.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7235220_PCE_LT"
"Rankų kremas NIVEA REPAIR CARE, 75 ml",6.29,83.87,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7153307_PCE_LT"
"Vyr.piešt.dezod., OLD SPICE WHITE WATER, 50ml",5.29,105.8,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7103821_PCE_LT"
"Silikoninis pieštukas TURTLE WAX, 40 ml, AW25",4.99,4.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_417006_PCE_LT"
"Kamščiatraukis FACKELMANN, 16cm",6.79,6.79,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7056695_PCE_LT"
"Gr. žolelių sk. bulvių traškučiai LAYS, 130 g",2.19,16.85,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_192795_PCE_LT"
"Makaronai azij. stil. višt. sk. SUN YAN, 65 g",1.59,24.46,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_1004194_PCE_LT"
"Gaz. gėrimas SELITA KLASIKA TARCHUNAS, 1,5 l",1.39,0.93,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_1359605_PCE_LT"
"Skustuvas GILLETTE VENUS, 1vnt.+ 2galvutės",10.99,10.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_400147_PCE_LT"
"Ekolog. salotos MINI ROMAIN I LOVE ECO, 150g",0.99,6.6,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_915070_PCE_LT"
"Įv. vais., morkų gėrim. TYMBARK, 28 %, 200 ml",0.55,2.75,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_136945_PCE_LT"
"Bananų nektaras RIMI, 0,33 l",0.99,3.0,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_1367768_PCE_LT"
"Sausainiai su šok. gab. RIMI BROWNIE, 200 g",2.99,14.95,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_807822_PCE_LT"
"Alyv. su papr. SELECT. BY RIMI, 345 g / 200 g",2.99,14.95,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_803322_PCE_LT"
"Konservai katėms su žuvimi GOURMET GOLD, 85 g",0.99,11.65,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7281023_PCE_LT"
"Įvair. vais. sulčių gėrimas RIMI SMART, 1 l",0.79,0.79,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_814749_PCE_LT"
"Lyd. tepam. sūris su grietin. HOCHLAND, 90 g",0.89,9.89,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_4002500_PCE_LT"
"Grietin. ledai su karamel. įd. KLASIKA, 82 ml",1.99,28.43,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_4003053_PCE_LT"
"Valgom. ledai su saldikl. NUTRI PROTEIN, 67 g",1.99,29.7,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_4003158_PCE_LT"
"Švieži paprastojo karpio pjausniai, 1 kg",9.49,9.49,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_4003843_KGM_LT"
"Avižų gėr. ODDLYGOOD, kar. sk. UAT, 1 l",2.99,2.99,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_4003639_PCE_LT"
"Kruasanai MILKY WAY, 4 vnt., 192 g",2.69,14.01,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_4005192_PCE_LT"
"Griet. svog. sk. bulvių traškučiai ICA, 200 g",2.99,14.95,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_815981_PCE_LT"
"Paelija su vištiena RIMI, 350 g",3.99,11.4,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_815967_PCE_LT"
"Varškės sūrelis KARUMS su mėlynėmis, 45 g",0.65,14.44,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_4005143_PCE_LT"
"Žemės riešutai BOSO XXL GARLIC BREAD, 190g",2.99,15.74,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_184550_PCE_LT"
"Žem.rieš., BOSO XXL SOUR CREAM & ONION, 190g",2.99,15.74,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_188908_PCE_LT"
"Zef. saldainiai RIMI MAXI MARSHMALLOWS, 300 g",1.99,6.63,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_811075_PCE_LT"
Šampūnas GLISS KUR UltimateRepair 400 ml,7.19,17.97,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7011606_PCE_LT"
"Žal. arbata LIPTON GREEN CITRUS, 25 vnt",3.09,118.85,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_160571_PCE_LT"
"Aviečių uogienė SPILVA, 380 g",3.89,10.24,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_182128_PCE_LT"
"Nefiltruota gira TAURAS, 1,5l",1.99,1.33,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_1359768_PCE_LT"
"Dribsnių batonėlis NESTLE CHOCAPIC, 25 g",0.65,26.0,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_123355_PCE_LT"
"Mišinys su tropiniais vaisiais ARIMEX, 200g",3.39,16.95,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_1003780_PCE_LT"
"Plaukų dažai GARNIER COLOR NATURALS, 3",5.59,5.59,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_435499_PCE_LT"
"Plaukų dažai GARNIER COLOR NATURALS, 9.1",5.59,5.59,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_435521_PCE_LT"
Plaukų dažai GARNIER COLOR NATURALS CREME E0,5.59,50.82,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_725132_PCE_LT"
"Avižinės pagalvėlės RIMI GOODLIFE, 375 g",2.99,7.97,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_809933_PCE_LT"
Žaislinis automodelis WELLY 4.75,10.69,10.69,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7159452_PCE_LT"
"Purš.dez.mot.NIVEA B&W SILKY SMOOTH, 250 ml",6.59,26.36,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7196850_PCE_LT"
"Javainių batonėlis ME2U COCONUT, 45 g",0.89,19.78,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_1001412_PCE_LT"
"Puršk.dezod.vyr.NIVEA BLACK&WHITE POWER,150ml",4.99,33.27,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_7003100_PCE_LT"
Marin. pievagrybiai BONDUELLE 540g/290g,4.19,14.45,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_111649_PCE_LT"
"Šokoladas LIETUVA, 42g",2.99,71.19,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_137875_PCE_LT"
"Meksikietiškos tuno salotos CALVO, 150 g",2.79,18.6,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_922776_PCE_LT"
"Kalifornijos tuno salotos CALVO, 150 g",2.79,18.6,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,h_216,q_1,w_216/d_ecommerce:backend-fallback.png/MAT_956921_PCE_LT"
